Domain Code,Domain,Reporter Country Code,Reporter Countries,Partner Country Code,Partner Countries,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
TM,Detailed trade matrix,165,Pakistan,212,Syrian Arab Republic,5910,Export Quantity,619,"Fruit, fresh nes",1995,1995,tonnes,1,,Official data
TM,Detailed trade matrix,165,Pakistan,212,Syrian Arab Republic,5910,Export Quantity,619,"Fruit, fresh nes",1999,1999,tonnes,1,,Official data
TM,Detailed trade matrix,165,Pakistan,212,Syrian Arab Republic,5910,Export Quantity,619,"Fruit, fresh nes",2001,2001,tonnes,11,,Official data
TM,Detailed trade matrix,165,Pakistan,212,Syrian Arab Republic,5910,Export Quantity,619,"Fruit, fresh nes",2002,2002,tonnes,3,,Official data
TM,Detailed trade matrix,165,Pakistan,212,Syrian Arab Republic,5910,Export Quantity,619,"Fruit, fresh nes",2004,2004,tonnes,2,,Official data
TM,Detailed trade matrix,165,Pakistan,208,Tajikistan,5610,Import Quantity,619,"Fruit, fresh nes",2004,2004,tonnes,3,,Official data
TM,Detailed trade matrix,165,Pakistan,208,Tajikistan,5910,Export Quantity,619,"Fruit, fresh nes",1999,1999,tonnes,0,,Official data
TM,Detailed trade matrix,165,Pakistan,216,Thailand,5610,Import Quantity,619,"Fruit, fresh nes",2005,2005,tonnes,3,,Official data
TM,Detailed trade matrix,165,Pakistan,216,Thailand,5610,Import Quantity,619,"Fruit, fresh nes",2007,2007,tonnes,1,,Official data
TM,Detailed trade matrix,165,Pakistan,216,Thailand,5610,Import Quantity,619,"Fruit, fresh nes",2008,2008,tonnes,1,,Official data
TM,Detailed trade matrix,165,Pakistan,216,Thailand,5610,Import Quantity,619,"Fruit, fresh nes",2009,2009,tonnes,0,,Official data
TM,Detailed trade matrix,165,Pakistan,216,Thailand,5610,Import Quantity,619,"Fruit, fresh nes",2010,2010,tonnes,0,,Official data
TM,Detailed trade matrix,165,Pakistan,216,Thailand,5610,Import Quantity,619,"Fruit, fresh nes",2011,2011,tonnes,0,,Official data
TM,Detailed trade matrix,165,Pakistan,216,Thailand,5610,Import Quantity,619,"Fruit, fresh nes",2013,2013,tonnes,1,,Official data
TM,Detailed trade matrix,165,Pakistan,216,Thailand,5610,Import Quantity,619,"Fruit, fresh nes",2014,2014,tonnes,0,,Official data
TM,Detailed trade matrix,165,Pakistan,216,Thailand,5610,Import Quantity,619,"Fruit, fresh nes",2015,2015,tonnes,0,,Official data
TM,Detailed trade matrix,165,Pakistan,216,Thailand,5610,Import Quantity,619,"Fruit, fresh nes",2016,2016,tonnes,0,,Official data
TM,Detailed trade matrix,165,Pakistan,216,Thailand,5910,Export Quantity,619,"Fruit, fresh nes",1994,1994,tonnes,9,,Official data
TM,Detailed trade matrix,165,Pakistan,216,Thailand,5910,Export Quantity,619,"Fruit, fresh nes",1995,1995,tonnes,6,,Official data
TM,Detailed trade matrix,165,Pakistan,216,Thailand,5910,Export Quantity,619,"Fruit, fresh nes",1996,1996,tonnes,6,,Official data
TM,Detailed trade matrix,165,Pakistan,216,Thailand,5910,Export Quantity,619,"Fruit, fresh nes",1997,1997,tonnes,94,,Official data
TM,Detailed trade matrix,165,Pakistan,216,Thailand,5910,Export Quantity,619,"Fruit, fresh nes",1999,1999,tonnes,1,,Official data
TM,Detailed trade matrix,165,Pakistan,216,Thailand,5910,Export Quantity,619,"Fruit, fresh nes",2000,2000,tonnes,13,,Official data
TM,Detailed trade matrix,165,Pakistan,216,Thailand,5910,Export Quantity,619,"Fruit, fresh nes",2001,2001,tonnes,3,,Official data
TM,Detailed trade matrix,165,Pakistan,216,Thailand,5910,Export Quantity,619,"Fruit, fresh nes",2002,2002,tonnes,3,,Official data
TM,Detailed trade matrix,165,Pakistan,216,Thailand,5910,Export Quantity,619,"Fruit, fresh nes",2005,2005,tonnes,3,,Official data
TM,Detailed trade matrix,165,Pakistan,216,Thailand,5910,Export Quantity,619,"Fruit, fresh nes",2009,2009,tonnes,2,,Official data
TM,Detailed trade matrix,165,Pakistan,223,Turkey,5610,Import Quantity,619,"Fruit, fresh nes",2011,2011,tonnes,20,,Official data
TM,Detailed trade matrix,165,Pakistan,223,Turkey,5610,Import Quantity,619,"Fruit, fresh nes",2016,2016,tonnes,5,,Official data
TM,Detailed trade matrix,165,Pakistan,223,Turkey,5610,Import Quantity,619,"Fruit, fresh nes",2017,2017,tonnes,71,,Official data
TM,Detailed trade matrix,165,Pakistan,223,Turkey,5910,Export Quantity,619,"Fruit, fresh nes",1992,1992,tonnes,2,,Official data
TM,Detailed trade matrix,165,Pakistan,223,Turkey,5910,Export Quantity,619,"Fruit, fresh nes",1994,1994,tonnes,1,,Official data
TM,Detailed trade matrix,165,Pakistan,223,Turkey,5910,Export Quantity,619,"Fruit, fresh nes",1995,1995,tonnes,2,,Official data
TM,Detailed trade matrix,165,Pakistan,223,Turkey,5910,Export Quantity,619,"Fruit, fresh nes",1996,1996,tonnes,6,,Official data
TM,Detailed trade matrix,165,Pakistan,223,Turkey,5910,Export Quantity,619,"Fruit, fresh nes",1997,1997,tonnes,3,,Official data
TM,Detailed trade matrix,165,Pakistan,223,Turkey,5910,Export Quantity,619,"Fruit, fresh nes",1999,1999,tonnes,1,,Official data
TM,Detailed trade matrix,165,Pakistan,223,Turkey,5910,Export Quantity,619,"Fruit, fresh nes",2003,2003,tonnes,2,,Official data
TM,Detailed trade matrix,165,Pakistan,223,Turkey,5910,Export Quantity,619,"Fruit, fresh nes",2004,2004,tonnes,6,,Official data
TM,Detailed trade matrix,165,Pakistan,223,Turkey,5910,Export Quantity,619,"Fruit, fresh nes",2005,2005,tonnes,2,,Official data
TM,Detailed trade matrix,165,Pakistan,223,Turkey,5910,Export Quantity,619,"Fruit, fresh nes",2006,2006,tonnes,3,,Official data
TM,Detailed trade matrix,165,Pakistan,223,Turkey,5910,Export Quantity,619,"Fruit, fresh nes",2007,2007,tonnes,2,,Official data
TM,Detailed trade matrix,165,Pakistan,213,Turkmenistan,5910,Export Quantity,619,"Fruit, fresh nes",1997,1997,tonnes,5,,Official data
TM,Detailed trade matrix,165,Pakistan,213,Turkmenistan,5910,Export Quantity,619,"Fruit, fresh nes",2002,2002,tonnes,1,,Official data
TM,Detailed trade matrix,165,Pakistan,213,Turkmenistan,5910,Export Quantity,619,"Fruit, fresh nes",2006,2006,tonnes,26,,Official data
TM,Detailed trade matrix,165,Pakistan,225,United Arab Emirates,5610,Import Quantity,619,"Fruit, fresh nes",1999,1999,tonnes,1,,Official data
TM,Detailed trade matrix,165,Pakistan,225,United Arab Emirates,5610,Import Quantity,619,"Fruit, fresh nes",2000,2000,tonnes,0,,Official data
TM,Detailed trade matrix,165,Pakistan,225,United Arab Emirates,5610,Import Quantity,619,"Fruit, fresh nes",2002,2002,tonnes,1,,Official data
TM,Detailed trade matrix,165,Pakistan,225,United Arab Emirates,5610,Import Quantity,619,"Fruit, fresh nes",2004,2004,tonnes,10,,Official data
TM,Detailed trade matrix,165,Pakistan,225,United Arab Emirates,5610,Import Quantity,619,"Fruit, fresh nes",2014,2014,tonnes,25,,Official data
TM,Detailed trade matrix,165,Pakistan,225,United Arab Emirates,5610,Import Quantity,619,"Fruit, fresh nes",2015,2015,tonnes,17,,Official data
TM,Detailed trade matrix,165,Pakistan,225,United Arab Emirates,5610,Import Quantity,619,"Fruit, fresh nes",2016,2016,tonnes,17,,Official data
TM,Detailed trade matrix,165,Pakistan,225,United Arab Emirates,5610,Import Quantity,619,"Fruit, fresh nes",2017,2017,tonnes,26,,Official data
TM,Detailed trade matrix,165,Pakistan,225,United Arab Emirates,5910,Export Quantity,619,"Fruit, fresh nes",1989,1989,tonnes,2278,,Official data
TM,Detailed trade matrix,165,Pakistan,225,United Arab Emirates,5910,Export Quantity,619,"Fruit, fresh nes",1990,1990,tonnes,7110,,Official data
TM,Detailed trade matrix,165,Pakistan,225,United Arab Emirates,5910,Export Quantity,619,"Fruit, fresh nes",1991,1991,tonnes,3133,,Official data
TM,Detailed trade matrix,165,Pakistan,225,United Arab Emirates,5910,Export Quantity,619,"Fruit, fresh nes",1992,1992,tonnes,2643,,Official data
TM,Detailed trade matrix,165,Pakistan,225,United Arab Emirates,5910,Export Quantity,619,"Fruit, fresh nes",1993,1993,tonnes,2084,,Official data
TM,Detailed trade matrix,165,Pakistan,225,United Arab Emirates,5910,Export Quantity,619,"Fruit, fresh nes",1994,1994,tonnes,4686,,Official data
TM,Detailed trade matrix,165,Pakistan,225,United Arab Emirates,5910,Export Quantity,619,"Fruit, fresh nes",1995,1995,tonnes,6133,,Official data
TM,Detailed trade matrix,165,Pakistan,225,United Arab Emirates,5910,Export Quantity,619,"Fruit, fresh nes",1996,1996,tonnes,7745,,Official data
TM,Detailed trade matrix,165,Pakistan,225,United Arab Emirates,5910,Export Quantity,619,"Fruit, fresh nes",1997,1997,tonnes,3123,,Official data
TM,Detailed trade matrix,165,Pakistan,225,United Arab Emirates,5910,Export Quantity,619,"Fruit, fresh nes",1998,1998,tonnes,3295,,Official data
TM,Detailed trade matrix,165,Pakistan,225,United Arab Emirates,5910,Export Quantity,619,"Fruit, fresh nes",1999,1999,tonnes,2179,,Official data
TM,Detailed trade matrix,165,Pakistan,225,United Arab Emirates,5910,Export Quantity,619,"Fruit, fresh nes",2000,2000,tonnes,2185,,Official data
TM,Detailed trade matrix,165,Pakistan,225,United Arab Emirates,5910,Export Quantity,619,"Fruit, fresh nes",2001,2001,tonnes,2107,,Official data
TM,Detailed trade matrix,165,Pakistan,225,United Arab Emirates,5910,Export Quantity,619,"Fruit, fresh nes",2002,2002,tonnes,1980,,Official data
TM,Detailed trade matrix,165,Pakistan,225,United Arab Emirates,5910,Export Quantity,619,"Fruit, fresh nes",2003,2003,tonnes,1314,,Official data
TM,Detailed trade matrix,165,Pakistan,225,United Arab Emirates,5910,Export Quantity,619,"Fruit, fresh nes",2004,2004,tonnes,772,,Official data
TM,Detailed trade matrix,165,Pakistan,225,United Arab Emirates,5910,Export Quantity,619,"Fruit, fresh nes",2005,2005,tonnes,502,,Official data
TM,Detailed trade matrix,165,Pakistan,225,United Arab Emirates,5910,Export Quantity,619,"Fruit, fresh nes",2006,2006,tonnes,862,,Official data
TM,Detailed trade matrix,165,Pakistan,225,United Arab Emirates,5910,Export Quantity,619,"Fruit, fresh nes",2007,2007,tonnes,232,,Official data
TM,Detailed trade matrix,165,Pakistan,225,United Arab Emirates,5910,Export Quantity,619,"Fruit, fresh nes",2014,2014,tonnes,283,,Official data
TM,Detailed trade matrix,165,Pakistan,225,United Arab Emirates,5910,Export Quantity,619,"Fruit, fresh nes",2015,2015,tonnes,843,,Official data
TM,Detailed trade matrix,165,Pakistan,225,United Arab Emirates,5910,Export Quantity,619,"Fruit, fresh nes",2016,2016,tonnes,1089,,Official data
TM,Detailed trade matrix,165,Pakistan,225,United Arab Emirates,5910,Export Quantity,619,"Fruit, fresh nes",2017,2017,tonnes,543,,Official data
TM,Detailed trade matrix,165,Pakistan,235,Uzbekistan,5910,Export Quantity,619,"Fruit, fresh nes",1994,1994,tonnes,1,,Official data
TM,Detailed trade matrix,165,Pakistan,235,Uzbekistan,5910,Export Quantity,619,"Fruit, fresh nes",1995,1995,tonnes,4,,Official data
TM,Detailed trade matrix,165,Pakistan,235,Uzbekistan,5910,Export Quantity,619,"Fruit, fresh nes",1996,1996,tonnes,4,,Official data
TM,Detailed trade matrix,165,Pakistan,235,Uzbekistan,5910,Export Quantity,619,"Fruit, fresh nes",1997,1997,tonnes,8,,Official data
TM,Detailed trade matrix,165,Pakistan,235,Uzbekistan,5910,Export Quantity,619,"Fruit, fresh nes",2005,2005,tonnes,2,,Official data
TM,Detailed trade matrix,165,Pakistan,235,Uzbekistan,5910,Export Quantity,619,"Fruit, fresh nes",2014,2014,tonnes,20,,Official data
TM,Detailed trade matrix,165,Pakistan,237,Viet Nam,5610,Import Quantity,619,"Fruit, fresh nes",2015,2015,tonnes,0,,Official data
TM,Detailed trade matrix,165,Pakistan,237,Viet Nam,5910,Export Quantity,619,"Fruit, fresh nes",2017,2017,tonnes,2,,Official data
TM,Detailed trade matrix,165,Pakistan,249,Yemen,5910,Export Quantity,619,"Fruit, fresh nes",1991,1991,tonnes,2,,Official data
TM,Detailed trade matrix,165,Pakistan,249,Yemen,5910,Export Quantity,619,"Fruit, fresh nes",1992,1992,tonnes,7,,Official data
TM,Detailed trade matrix,165,Pakistan,249,Yemen,5910,Export Quantity,619,"Fruit, fresh nes",1993,1993,tonnes,11,,Official data
TM,Detailed trade matrix,165,Pakistan,249,Yemen,5910,Export Quantity,619,"Fruit, fresh nes",1994,1994,tonnes,2,,Official data
TM,Detailed trade matrix,165,Pakistan,249,Yemen,5910,Export Quantity,619,"Fruit, fresh nes",1995,1995,tonnes,20,,Official data
TM,Detailed trade matrix,165,Pakistan,249,Yemen,5910,Export Quantity,619,"Fruit, fresh nes",1996,1996,tonnes,21,,Official data
TM,Detailed trade matrix,165,Pakistan,249,Yemen,5910,Export Quantity,619,"Fruit, fresh nes",1997,1997,tonnes,10,,Official data
TM,Detailed trade matrix,165,Pakistan,249,Yemen,5910,Export Quantity,619,"Fruit, fresh nes",1998,1998,tonnes,11,,Official data
TM,Detailed trade matrix,165,Pakistan,249,Yemen,5910,Export Quantity,619,"Fruit, fresh nes",2000,2000,tonnes,4,,Official data
TM,Detailed trade matrix,165,Pakistan,249,Yemen,5910,Export Quantity,619,"Fruit, fresh nes",2003,2003,tonnes,1,,Official data
TM,Detailed trade matrix,165,Pakistan,249,Yemen,5910,Export Quantity,619,"Fruit, fresh nes",2004,2004,tonnes,0,,Official data
TM,Detailed trade matrix,165,Pakistan,249,Yemen,5910,Export Quantity,619,"Fruit, fresh nes",2005,2005,tonnes,18,,Official data
TM,Detailed trade matrix,165,Pakistan,249,Yemen,5910,Export Quantity,619,"Fruit, fresh nes",2007,2007,tonnes,6,,Official data
TM,Detailed trade matrix,171,Philippines,13,Bahrain,5910,Export Quantity,619,"Fruit, fresh nes",1996,1996,tonnes,0,,Official data
TM,Detailed trade matrix,171,Philippines,13,Bahrain,5910,Export Quantity,619,"Fruit, fresh nes",2016,2016,tonnes,1,,Official data
TM,Detailed trade matrix,171,Philippines,13,Bahrain,5910,Export Quantity,619,"Fruit, fresh nes",2017,2017,tonnes,1,,Official data
TM,Detailed trade matrix,171,Philippines,96,"China, Hong Kong SAR",5610,Import Quantity,619,"Fruit, fresh nes",1986,1986,tonnes,0,,Official data
TM,Detailed trade matrix,171,Philippines,96,"China, Hong Kong SAR",5610,Import Quantity,619,"Fruit, fresh nes",1987,1987,tonnes,0,,Official data
TM,Detailed trade matrix,171,Philippines,96,"China, Hong Kong SAR",5610,Import Quantity,619,"Fruit, fresh nes",1988,1988,tonnes,177,,Official data
TM,Detailed trade matrix,171,Philippines,96,"China, Hong Kong SAR",5610,Import Quantity,619,"Fruit, fresh nes",1989,1989,tonnes,66,,Official data
TM,Detailed trade matrix,171,Philippines,96,"China, Hong Kong SAR",5610,Import Quantity,619,"Fruit, fresh nes",1990,1990,tonnes,1222,,Official data
TM,Detailed trade matrix,171,Philippines,96,"China, Hong Kong SAR",5610,Import Quantity,619,"Fruit, fresh nes",1991,1991,tonnes,254,,Official data
TM,Detailed trade matrix,171,Philippines,96,"China, Hong Kong SAR",5610,Import Quantity,619,"Fruit, fresh nes",1992,1992,tonnes,338,,Official data
TM,Detailed trade matrix,171,Philippines,96,"China, Hong Kong SAR",5610,Import Quantity,619,"Fruit, fresh nes",1993,1993,tonnes,2311,,Official data
TM,Detailed trade matrix,171,Philippines,96,"China, Hong Kong SAR",5610,Import Quantity,619,"Fruit, fresh nes",1994,1994,tonnes,2433,,Official data
TM,Detailed trade matrix,171,Philippines,96,"China, Hong Kong SAR",5610,Import Quantity,619,"Fruit, fresh nes",1995,1995,tonnes,630,,Official data
TM,Detailed trade matrix,171,Philippines,96,"China, Hong Kong SAR",5610,Import Quantity,619,"Fruit, fresh nes",1996,1996,tonnes,778,,Official data
TM,Detailed trade matrix,171,Philippines,96,"China, Hong Kong SAR",5610,Import Quantity,619,"Fruit, fresh nes",1997,1997,tonnes,602,,Official data
TM,Detailed trade matrix,171,Philippines,96,"China, Hong Kong SAR",5610,Import Quantity,619,"Fruit, fresh nes",1998,1998,tonnes,52,,Official data
TM,Detailed trade matrix,171,Philippines,96,"China, Hong Kong SAR",5610,Import Quantity,619,"Fruit, fresh nes",1999,1999,tonnes,1029,,Official data
TM,Detailed trade matrix,171,Philippines,96,"China, Hong Kong SAR",5610,Import Quantity,619,"Fruit, fresh nes",2000,2000,tonnes,933,,Official data
TM,Detailed trade matrix,171,Philippines,96,"China, Hong Kong SAR",5610,Import Quantity,619,"Fruit, fresh nes",2001,2001,tonnes,221,,Official data
TM,Detailed trade matrix,171,Philippines,96,"China, Hong Kong SAR",5610,Import Quantity,619,"Fruit, fresh nes",2002,2002,tonnes,90,,Official data
TM,Detailed trade matrix,171,Philippines,96,"China, Hong Kong SAR",5610,Import Quantity,619,"Fruit, fresh nes",2004,2004,tonnes,25,,Official data
TM,Detailed trade matrix,171,Philippines,96,"China, Hong Kong SAR",5610,Import Quantity,619,"Fruit, fresh nes",2007,2007,tonnes,48,,Official data
TM,Detailed trade matrix,171,Philippines,96,"China, Hong Kong SAR",5610,Import Quantity,619,"Fruit, fresh nes",2011,2011,tonnes,0,,Official data
TM,Detailed trade matrix,171,Philippines,96,"China, Hong Kong SAR",5610,Import Quantity,619,"Fruit, fresh nes",2013,2013,tonnes,2,,Official data
TM,Detailed trade matrix,171,Philippines,96,"China, Hong Kong SAR",5910,Export Quantity,619,"Fruit, fresh nes",1992,1992,tonnes,0,,Official data
TM,Detailed trade matrix,171,Philippines,96,"China, Hong Kong SAR",5910,Export Quantity,619,"Fruit, fresh nes",1995,1995,tonnes,11,,Official data
TM,Detailed trade matrix,171,Philippines,96,"China, Hong Kong SAR",5910,Export Quantity,619,"Fruit, fresh nes",1996,1996,tonnes,11,,Official data
TM,Detailed trade matrix,171,Philippines,96,"China, Hong Kong SAR",5910,Export Quantity,619,"Fruit, fresh nes",1997,1997,tonnes,12,,Official data
TM,Detailed trade matrix,171,Philippines,96,"China, Hong Kong SAR",5910,Export Quantity,619,"Fruit, fresh nes",1998,1998,tonnes,16,,Official data
TM,Detailed trade matrix,171,Philippines,96,"China, Hong Kong SAR",5910,Export Quantity,619,"Fruit, fresh nes",1999,1999,tonnes,6,,Official data
TM,Detailed trade matrix,171,Philippines,96,"China, Hong Kong SAR",5910,Export Quantity,619,"Fruit, fresh nes",2000,2000,tonnes,4,,Official data
TM,Detailed trade matrix,171,Philippines,96,"China, Hong Kong SAR",5910,Export Quantity,619,"Fruit, fresh nes",2001,2001,tonnes,5,,Official data
TM,Detailed trade matrix,171,Philippines,96,"China, Hong Kong SAR",5910,Export Quantity,619,"Fruit, fresh nes",2002,2002,tonnes,1,,Official data
TM,Detailed trade matrix,171,Philippines,96,"China, Hong Kong SAR",5910,Export Quantity,619,"Fruit, fresh nes",2003,2003,tonnes,4,,Official data
TM,Detailed trade matrix,171,Philippines,96,"China, Hong Kong SAR",5910,Export Quantity,619,"Fruit, fresh nes",2004,2004,tonnes,4,,Official data
TM,Detailed trade matrix,171,Philippines,96,"China, Hong Kong SAR",5910,Export Quantity,619,"Fruit, fresh nes",2005,2005,tonnes,4,,Official data
TM,Detailed trade matrix,171,Philippines,96,"China, Hong Kong SAR",5910,Export Quantity,619,"Fruit, fresh nes",2006,2006,tonnes,4,,Official data
TM,Detailed trade matrix,171,Philippines,96,"China, Hong Kong SAR",5910,Export Quantity,619,"Fruit, fresh nes",2007,2007,tonnes,3,,Official data
TM,Detailed trade matrix,171,Philippines,96,"China, Hong Kong SAR",5910,Export Quantity,619,"Fruit, fresh nes",2008,2008,tonnes,3,,Official data
TM,Detailed trade matrix,171,Philippines,96,"China, Hong Kong SAR",5910,Export Quantity,619,"Fruit, fresh nes",2009,2009,tonnes,4,,Official data
TM,Detailed trade matrix,171,Philippines,96,"China, Hong Kong SAR",5910,Export Quantity,619,"Fruit, fresh nes",2010,2010,tonnes,5,,Official data
TM,Detailed trade matrix,171,Philippines,96,"China, Hong Kong SAR",5910,Export Quantity,619,"Fruit, fresh nes",2011,2011,tonnes,4,,Official data
TM,Detailed trade matrix,171,Philippines,96,"China, Hong Kong SAR",5910,Export Quantity,619,"Fruit, fresh nes",2012,2012,tonnes,4,,Official data
TM,Detailed trade matrix,171,Philippines,96,"China, Hong Kong SAR",5910,Export Quantity,619,"Fruit, fresh nes",2013,2013,tonnes,14,,Official data
TM,Detailed trade matrix,171,Philippines,96,"China, Hong Kong SAR",5910,Export Quantity,619,"Fruit, fresh nes",2014,2014,tonnes,34,,Official data
TM,Detailed trade matrix,171,Philippines,96,"China, Hong Kong SAR",5910,Export Quantity,619,"Fruit, fresh nes",2015,2015,tonnes,13,,Official data
TM,Detailed trade matrix,171,Philippines,96,"China, Hong Kong SAR",5910,Export Quantity,619,"Fruit, fresh nes",2016,2016,tonnes,17,,Official data
TM,Detailed trade matrix,171,Philippines,96,"China, Hong Kong SAR",5910,Export Quantity,619,"Fruit, fresh nes",2017,2017,tonnes,25,,Official data
TM,Detailed trade matrix,171,Philippines,128,"China, Macao SAR",5910,Export Quantity,619,"Fruit, fresh nes",2009,2009,tonnes,0,,Official data
TM,Detailed trade matrix,171,Philippines,41,"China, mainland",5610,Import Quantity,619,"Fruit, fresh nes",1988,1988,tonnes,29,,Official data
TM,Detailed trade matrix,171,Philippines,41,"China, mainland",5610,Import Quantity,619,"Fruit, fresh nes",1989,1989,tonnes,5,,Official data
TM,Detailed trade matrix,171,Philippines,41,"China, mainland",5610,Import Quantity,619,"Fruit, fresh nes",1994,1994,tonnes,505,,Official data
TM,Detailed trade matrix,171,Philippines,41,"China, mainland",5610,Import Quantity,619,"Fruit, fresh nes",1995,1995,tonnes,19,,Official data
TM,Detailed trade matrix,171,Philippines,41,"China, mainland",5610,Import Quantity,619,"Fruit, fresh nes",1996,1996,tonnes,331,,Official data
TM,Detailed trade matrix,171,Philippines,41,"China, mainland",5610,Import Quantity,619,"Fruit, fresh nes",1997,1997,tonnes,647,,Official data
TM,Detailed trade matrix,171,Philippines,41,"China, mainland",5610,Import Quantity,619,"Fruit, fresh nes",1998,1998,tonnes,611,,Official data
TM,Detailed trade matrix,171,Philippines,41,"China, mainland",5610,Import Quantity,619,"Fruit, fresh nes",1999,1999,tonnes,2009,,Official data
TM,Detailed trade matrix,171,Philippines,41,"China, mainland",5610,Import Quantity,619,"Fruit, fresh nes",2000,2000,tonnes,481,,Official data
TM,Detailed trade matrix,171,Philippines,41,"China, mainland",5610,Import Quantity,619,"Fruit, fresh nes",2001,2001,tonnes,585,,Official data
TM,Detailed trade matrix,171,Philippines,41,"China, mainland",5610,Import Quantity,619,"Fruit, fresh nes",2002,2002,tonnes,4291,,Official data
TM,Detailed trade matrix,171,Philippines,41,"China, mainland",5610,Import Quantity,619,"Fruit, fresh nes",2004,2004,tonnes,1310,,Official data
TM,Detailed trade matrix,171,Philippines,41,"China, mainland",5610,Import Quantity,619,"Fruit, fresh nes",2005,2005,tonnes,1487,,Official data
TM,Detailed trade matrix,171,Philippines,41,"China, mainland",5610,Import Quantity,619,"Fruit, fresh nes",2006,2006,tonnes,2104,,Official data
TM,Detailed trade matrix,171,Philippines,41,"China, mainland",5610,Import Quantity,619,"Fruit, fresh nes",2007,2007,tonnes,1709,,Official data
TM,Detailed trade matrix,171,Philippines,41,"China, mainland",5610,Import Quantity,619,"Fruit, fresh nes",2008,2008,tonnes,1203,,Official data
TM,Detailed trade matrix,171,Philippines,41,"China, mainland",5610,Import Quantity,619,"Fruit, fresh nes",2009,2009,tonnes,1696,,Official data
TM,Detailed trade matrix,171,Philippines,41,"China, mainland",5610,Import Quantity,619,"Fruit, fresh nes",2010,2010,tonnes,1109,,Official data
TM,Detailed trade matrix,171,Philippines,41,"China, mainland",5610,Import Quantity,619,"Fruit, fresh nes",2011,2011,tonnes,1895,,Official data
TM,Detailed trade matrix,171,Philippines,41,"China, mainland",5610,Import Quantity,619,"Fruit, fresh nes",2012,2012,tonnes,4696,,Official data
TM,Detailed trade matrix,171,Philippines,41,"China, mainland",5610,Import Quantity,619,"Fruit, fresh nes",2013,2013,tonnes,2334,,Official data
TM,Detailed trade matrix,171,Philippines,41,"China, mainland",5610,Import Quantity,619,"Fruit, fresh nes",2014,2014,tonnes,1252,,Official data
TM,Detailed trade matrix,171,Philippines,41,"China, mainland",5610,Import Quantity,619,"Fruit, fresh nes",2015,2015,tonnes,2730,,Official data
TM,Detailed trade matrix,171,Philippines,41,"China, mainland",5610,Import Quantity,619,"Fruit, fresh nes",2016,2016,tonnes,3189,,Official data
TM,Detailed trade matrix,171,Philippines,41,"China, mainland",5610,Import Quantity,619,"Fruit, fresh nes",2017,2017,tonnes,5617,,Official data
TM,Detailed trade matrix,171,Philippines,41,"China, mainland",5910,Export Quantity,619,"Fruit, fresh nes",2005,2005,tonnes,1,,Official data
TM,Detailed trade matrix,171,Philippines,41,"China, mainland",5910,Export Quantity,619,"Fruit, fresh nes",2006,2006,tonnes,1,,Official data
TM,Detailed trade matrix,171,Philippines,41,"China, mainland",5910,Export Quantity,619,"Fruit, fresh nes",2011,2011,tonnes,14,,Official data
TM,Detailed trade matrix,171,Philippines,41,"China, mainland",5910,Export Quantity,619,"Fruit, fresh nes",2017,2017,tonnes,0,,Official data
TM,Detailed trade matrix,171,Philippines,214,"China, Taiwan Province of",5610,Import Quantity,619,"Fruit, fresh nes",1988,1988,tonnes,645,,Official data
TM,Detailed trade matrix,171,Philippines,214,"China, Taiwan Province of",5610,Import Quantity,619,"Fruit, fresh nes",1989,1989,tonnes,2241,,Official data
TM,Detailed trade matrix,171,Philippines,214,"China, Taiwan Province of",5610,Import Quantity,619,"Fruit, fresh nes",1990,1990,tonnes,1421,,Official data
TM,Detailed trade matrix,171,Philippines,214,"China, Taiwan Province of",5610,Import Quantity,619,"Fruit, fresh nes",1991,1991,tonnes,1455,,Official data
TM,Detailed trade matrix,171,Philippines,214,"China, Taiwan Province of",5610,Import Quantity,619,"Fruit, fresh nes",1992,1992,tonnes,595,,Official data
TM,Detailed trade matrix,171,Philippines,214,"China, Taiwan Province of",5610,Import Quantity,619,"Fruit, fresh nes",1993,1993,tonnes,1426,,Official data
TM,Detailed trade matrix,171,Philippines,214,"China, Taiwan Province of",5610,Import Quantity,619,"Fruit, fresh nes",1994,1994,tonnes,2058,,Official data
TM,Detailed trade matrix,171,Philippines,214,"China, Taiwan Province of",5610,Import Quantity,619,"Fruit, fresh nes",1995,1995,tonnes,1277,,Official data
TM,Detailed trade matrix,171,Philippines,214,"China, Taiwan Province of",5610,Import Quantity,619,"Fruit, fresh nes",1996,1996,tonnes,3077,,Official data
TM,Detailed trade matrix,171,Philippines,214,"China, Taiwan Province of",5610,Import Quantity,619,"Fruit, fresh nes",1997,1997,tonnes,1788,,Official data
TM,Detailed trade matrix,171,Philippines,214,"China, Taiwan Province of",5610,Import Quantity,619,"Fruit, fresh nes",1998,1998,tonnes,72,,Official data
TM,Detailed trade matrix,171,Philippines,214,"China, Taiwan Province of",5610,Import Quantity,619,"Fruit, fresh nes",1999,1999,tonnes,2032,,Official data
TM,Detailed trade matrix,171,Philippines,214,"China, Taiwan Province of",5610,Import Quantity,619,"Fruit, fresh nes",2000,2000,tonnes,917,,Official data
TM,Detailed trade matrix,171,Philippines,214,"China, Taiwan Province of",5610,Import Quantity,619,"Fruit, fresh nes",2001,2001,tonnes,309,,Official data
TM,Detailed trade matrix,171,Philippines,214,"China, Taiwan Province of",5610,Import Quantity,619,"Fruit, fresh nes",2002,2002,tonnes,483,,Official data
